horas_uso,dias_sin_mantenimiento,fallas_previas,antiguedad,horas_por_dia,uso_proyectado_30d,criticidad,tipo_maquina,fallo_30d
918,163,0,5,12.759595788528822,382.78787365586464,3,3,1
1870,71,2,4,9.801511297976123,294.0453389392837,2,3,0
3002,102,3,6,7.298953796211144,218.9686138863343,3,3,0
1213,59,0,3,6.982612340597834,209.478370217935,1,3,0
2749,102,0,8,13.724414197161042,411.73242591483125,2,3,0
678,167,0,17,8.252280889388368,247.56842668165103,3,3,0
2604,90,0,18,13.268748703331006,398.0624610999302,3,3,0
2429,134,0,18,9.284682390151511,278.5404717045453,1,3,0
1445,118,1,12,9.087371443625521,272.6211433087656,2,3,0
2518,70,0,1,11.607431757195457,348.2229527158637,3,3,0
3048,124,2,12,6.0790663022036915,182.37198906611076,3,3,0
1238,84,0,11,8.704716173043124,261.1414851912937,2,3,0
2456,176,1,13,8.421165697534471,252.63497092603413,2,3,0
611,108,0,3,12.944784754272371,388.3435426281711,3,3,0
3719,37,1,8,10.232988312166267,306.989649364988,3,3,1
1214,57,0,3,8.916561257794015,267.4968377338205,1,3,0
1901,64,1,17,8.128634482397745,243.85903447193235,2,3,0
3424,141,4,13,10.724078470485033,321.72235411455097,3,3,1
2438,195,2,10,7.213385124346917,216.40155373040753,3,3,0
3919,179,2,17,7.969638148070253,239.08914444210757,3,3,0
1881,8,2,3,8.348897320517999,250.46691961553995,3,3,0
3627,89,2,13,10.863271580855528,325.89814742566585,1,3,0
1312,40,0,6,8.986039672131803,269.5811901639541,2,3,0
3887,140,5,14,10.046266400960395,301.3879920288118,3,3,1
3511,34,0,10,11.203506110132693,336.10518330398077,2,3,0
1708,176,1,16,13.650172806461498,409.5051841938449,2,3,0
3625,210,3,18,12.11869917682202,363.5609753046606,3,3,1
536,124,1,13,9.242054244576861,277.26162733730587,3,3,0
2328,191,0,10,11.986202995178054,359.58608985534164,3,3,0
3560,70,2,6,13.5975534473537,407.926603420611,1,3,1
3841,163,1,10,9.995044365233,299.85133095698995,3,3,0
3410,19,1,5,9.283975464983119,278.51926394949356,2,3,0
3279,99,2,6,6.624149592005892,198.72448776017677,2,3,0
1751,104,0,7,13.138962965206897,394.1688889562069,1,3,0
3999,99,2,11,7.971474246349245,239.14422739047734,3,3,0
1309,164,0,16,6.511663174553116,195.34989523659348,3,3,0
3572,107,2,12,10.297627892728665,308.92883678185996,1,3,0
522,113,0,12,12.767197167692201,383.01591503076605,1,3,1
2026,63,1,5,9.25308044498442,277.5924133495326,3,3,0
1295,101,0,16,12.264539761272129,367.9361928381639,3,3,1
995,98,0,6,12.691168058271966,380.735041748159,2,3,0
1399,135,2,9,9.63522847055891,289.05685411676734,3,3,1
924,55,0,5,10.72764052752379,321.8292158257137,3,3,0
3247,172,1,16,10.271298388311521,308.13895164934564,2,3,1
2565,137,0,18,13.513566893076012,405.40700679228036,2,3,1
2482,146,3,19,11.80404548073409,354.1213644220227,2,3,1
1968,115,1,12,13.402742486160903,402.08227458482713,2,3,1
3174,88,3,2,7.760079824495775,232.80239473487325,1,3,0
3610,106,0,10,8.481894814661363,254.4568444398409,2,3,0
1733,108,0,12,6.5673077854405415,197.01923356321623,1,3,0
2297,165,2,14,9.999263653566462,299.9779096069939,2,3,0
2758,142,1,18,12.991389435087285,389.74168305261855,2,3,1
1064,132,0,19,8.614773577045725,258.44320731137174,2,3,0
3519,73,2,6,7.026256855594652,210.78770566783956,3,3,0
1804,35,0,5,6.547570039432424,196.4271011829727,1,3,0
2356,110,0,16,9.580002180189236,287.4000654056771,2,3,0
632,178,0,14,7.312173957030106,219.36521871090318,3,3,0
948,222,0,13,8.768832231080829,263.06496693242485,1,3,0
2811,0,1,2,12.559838464659496,376.7951539397849,1,3,0
2330,29,0,2,9.072379062060195,272.1713718618058,3,3,0
2658,137,1,12,10.878967346050846,326.3690203815254,1,3,0
1349,0,1,1,10.017280446582518,300.51841339747557,3,3,0
1761,178,1,19,11.74826634376029,352.4479903128087,2,3,0
1980,156,1,16,7.24931967190055,217.4795901570165,3,3,0
1400,115,2,7,13.363528291868949,400.90584875606845,1,3,1
683,51,0,1,5.587070944084491,167.61212832253474,3,4,0
1228,91,0,5,6.426053731692345,192.78161195077035,3,4,0
2404,25,1,3,7.573449105722387,227.20347317167162,3,4,0
251,60,0,4,5.705869150690527,171.1760745207158,3,4,0
442,159,1,19,5.515970362894829,165.47911088684486,3,4,0
1886,215,1,15,4.453310606741318,133.59931820223954,3,4,0
2667,128,3,19,4.525969172199763,135.77907516599288,3,4,0
2040,186,1,16,6.98271033014823,209.4813099044469,3,4,1
624,63,0,8,5.245146227929685,157.35438683789056,3,4,0
2327,101,1,14,3.8176310430406017,114.52893129121806,3,4,0
894,57,0,5,3.472643820002478,104.17931460007435,3,4,0
553,89,0,1,5.364600584308897,160.9380175292669,3,4,0
1889,156,0,19,5.3247751180886524,159.74325354265957,3,4,0
492,0,0,5,6.26729139102698,188.01874173080938,3,4,0
916,21,1,3,5.355337388725704,160.66012166177111,3,4,0
728,175,1,17,3.7173785206710734,111.5213556201322,3,4,0
679,26,1,7,5.539014423992568,166.17043271977704,3,4,0
676,194,0,17,7.5339470194301255,226.01841058290375,3,4,0
224,70,0,13,3.797207058101062,113.91621174303185,3,4,0
2678,132,2,14,6.448773204888745,193.46319614666237,3,4,0
2564,183,5,12,5.969296324827633,179.07888974482898,3,4,0
837,102,1,11,6.742928633559013,202.2878590067704,3,4,0
2605,0,0,1,3.753001367137964,112.59004101413892,3,4,0
1499,50,0,3,7.7080266845299725,231.24080053589918,3,4,0
889,106,0,12,6.104832138835793,183.1449641650738,3,4,0
543,155,1,9,7.235355688455684,217.0606706536705,3,4,0
1654,78,0,2,4.233033818401178,126.99101455203534,3,4,0
2806,167,1,14,6.697064446989808,200.91193340969423,3,4,0
911,80,2,5,6.905153521669595,207.15460565008786,3,4,0
2810,50,1,3,4.987176361935378,149.61529085806134,3,4,0
638,122,1,12,4.919767264417111,147.5930179325133,3,4,0
1654,62,1,12,6.288981325128747,188.6694397538624,3,4,0
342,91,1,7,3.4670384088010797,104.01115226403239,3,4,0
1983,6,0,1,6.678120751087545,200.34362253262634,3,4,0
1067,55,1,3,3.214433799197055,96.43301397591165,3,4,0
2600,135,3,11,3.95295150560413,118.58854516812389,3,4,0
1688,124,2,13,6.320718786206836,189.62156358620507,3,4,0
667,147,0,10,3.491618335459819,104.74855006379457,3,4,0
1687,139,0,19,7.85921045738395,235.7763137215185,3,4,0
1076,42,0,4,7.3419810473095035,220.2594314192851,3,4,0
1617,66,2,5,6.131511662033683,183.94534986101047,3,4,0
1118,169,1,11,7.095287278346749,212.85861835040248,3,4,0
2009,103,0,9,7.43790024294784,223.1370072884352,3,4,0
1976,148,3,13,4.2973782478590925,128.9213474357728,3,4,0
1281,205,1,17,7.247057939746598,217.41173819239793,3,4,0
1349,129,0,15,3.973968918188009,119.21906754564027,3,4,0
1040,174,1,13,5.066711320744076,152.0013396223223,3,4,0
2299,138,1,11,5.791298156242997,173.7389446872899,3,4,0
1211,92,1,1,6.569454815370162,197.08364446110485,3,4,0
1013,78,0,8,3.15070658861264,94.5211976583792,3,4,0
2516,73,3,5,4.452547063890945,133.57641191672835,3,4,0
2343,163,0,16,6.0425954910519515,181.27786473155854,3,4,0
472,59,0,4,4.786843395745594,143.60530187236782,3,4,0
1916,222,2,19,6.875125278147467,206.25375834442403,3,4,0
2380,165,0,18,6.258260805753581,187.74782417260744,3,4,0
2336,3,0,2,4.172007268618679,125.16021805856037,3,4,0
2932,193,1,13,3.7296448979616654,111.88934693884997,3,4,0
204,234,0,16,6.145234967935252,184.35704903805757,3,4,0
556,31,0,8,5.252336638523788,157.57009915571365,3,4,0
1566,211,2,19,3.844785205506593,115.34355616519778,3,4,0
403,83,0,3,4.631871026591886,138.9561307977566,3,4,0
1796,191,0,19,4.515233741592933,135.457012247788,3,4,0
2718,238,2,17,3.5406598616968754,106.21979585090627,3,4,0
2711,58,2,9,5.734545096326141,172.0363528897842,3,4,0
696,143,0,17,6.818243169562771,204.5472950868831,3,4,0
901,42,0,1,5.877334444264935,176.32003332794807,3,4,0
1036,98,0,4,7.131456824686762,213.94370474060284,3,4,0
262,198,0,15,3.6378427360771566,109.1352820823147,3,4,0
1779,82,1,12,5.178059289111119,155.34177867333358,3,4,0
438,99,1,17,6.047075518290495,181.41226554871486,3,4,0
739,167,2,12,6.380007804709536,191.4002341412861,3,4,0
397,162,0,16,6.478931532117135,194.36794596351405,3,4,0
980,145,1,13,6.644827135489405,199.34481406468214,3,4,1
229,150,0,11,6.257149060980083,187.7144718294025,3,4,0
2913,117,0,15,3.4711404447043384,104.13421334113015,3,4,0
1432,148,0,16,6.476528388011483,194.29585164034447,3,4,0
1286,98,0,6,6.6239132838719375,198.7173985161581,3,4,0
1280,79,0,11,7.967399671668136,239.02199015004408,3,4,0
2055,138,2,15,6.466812183505629,194.0043655051689,3,4,0
1798,79,1,5,6.434151978757745,193.02455936273236,3,4,0
1828,79,1,3,5.57406645090986,167.2219935272958,3,4,0
2847,0,0,2,7.3396145429255695,220.18843628776708,3,4,0
1217,64,0,1,7.9841738098057915,239.52521429417374,3,4,0
2867,172,1,15,6.89522435098716,206.8567305296148,3,4,0
1269,17,1,2,6.062501889289042,181.87505667867126,3,4,0
2324,187,4,6,3.394774134657841,101.84322403973522,3,4,0
2976,97,2,12,6.633695658648138,199.01086975944415,3,4,0
1392,202,3,16,6.5428078429097525,196.28423528729257,3,4,1
1013,153,0,14,6.8778407390471585,206.33522217141476,3,4,0
1352,55,2,4,3.6227769419974467,108.68330825992341,3,4,0
1936,107,2,8,6.268662500630717,188.05987501892153,3,4,0
2955,157,2,12,4.478619524758374,134.35858574275122,3,4,0
2083,266,2,14,6.801356217014169,204.04068651042505,3,4,0
467,81,1,13,4.201869770157331,126.05609310471993,3,4,0
1973,0,3,5,6.419893384102053,192.5968015230616,3,4,0
784,95,2,12,4.474964734919898,134.24894204759696,3,4,0
2666,108,0,10,3.0449714640871557,91.34914392261467,3,4,0
2090,208,0,19,6.166789559865477,185.0036867959643,3,4,0
1384,142,1,13,3.5663454157946117,106.99036247383835,3,4,0
1281,100,1,9,6.29645736394107,188.8937209182321,3,4,0
583,184,1,11,7.628047241784687,228.8414172535406,3,4,0
2757,38,0,5,7.846229671055451,235.38689013166353,3,4,0
629,200,0,13,4.179615436638063,125.38846309914189,3,4,0
2825,144,2,10,7.046266138253275,211.38798414759825,3,4,0
1249,238,1,18,4.767766384362202,143.03299153086604,3,4,0
2033,122,2,15,7.502285363739912,225.06856091219734,3,4,0
2836,126,3,12,6.937447843146869,208.12343529440608,3,4,0
997,13,2,4,3.369608583228818,101.08825749686454,3,4,0
571,82,0,5,5.035684969386386,151.0705490815916,3,4,0
1259,111,1,8,4.68658913004837,140.5976739014511,3,4,0
2013,160,2,5,6.925905103616385,207.77715310849155,3,4,0
2048,41,0,1,5.051428553265795,151.54285659797387,3,4,0
1490,118,1,18,6.422941988265419,192.68825964796255,3,4,0
2387,219,0,19,6.012176277952202,180.36528833856605,3,4,0
266,155,2,19,7.8781935954881686,236.34580786464505,3,4,0
1214,64,1,10,7.6889247840080746,230.66774352024223,3,4,0
1753,130,0,9,5.138497573693593,154.15492721080778,3,4,0
1592,27,4,1,6.617891058205746,198.5367317461724,3,4,0
2508,45,3,3,7.147300469906109,214.41901409718326,3,4,0
2874,195,1,13,7.494428769310726,224.83286307932178,3,4,0
1901,103,1,6,3.3406713188824186,100.22013956647255,3,4,0
778,111,2,6,4.510393996367484,135.31181989102453,3,4,0
1805,123,1,18,4.601150204842609,138.03450614527827,3,4,0
1426,108,2,5,5.172229756099393,155.16689268298177,3,4,0
2886,164,2,17,3.846323753577095,115.38971260731284,3,4,0
2158,46,2,3,5.4810293997500406,164.4308819925012,3,4,0
2178,96,2,5,6.31607163649228,189.4821490947684,3,4,0
609,54,0,3,5.486819601083589,164.60458803250765,3,4,0
1911,85,2,13,6.3289654759880785,189.86896427964234,3,4,0
2360,198,2,15,3.3322081590895016,99.96624477268504,3,4,0
2870,222,3,17,7.379936658537051,221.39809975611155,3,4,0
1039,131,1,15,7.6953459605053425,230.8603788151603,3,4,0
388,94,0,5,6.089537120593243,182.68611361779728,3,4,0
476,183,1,14,7.406954993184485,222.20864979553454,3,4,0
1960,43,0,11,3.6572300832410622,109.71690249723187,3,4,0
2350,141,4,14,6.987244600381551,209.61733801144652,3,4,0
2354,0,0,7,3.59574096736297,107.8722290208891,3,4,0
2139,99,4,3,5.040051157487683,151.2015347246305,3,4,0
2177,132,1,10,4.619092672791375,138.57278018374126,3,4,0
2420,96,1,11,5.927959126102271,177.83877378306815,3,4,0
1198,76,1,6,4.507572676197667,135.22718028593002,3,4,0
921,60,1,5,6.186568148335663,185.5970444500699,3,4,0
1414,62,2,13,4.83693644575979,145.1080933727937,3,4,0
1893,178,0,12,7.3039519051523225,219.1185571545697,3,4,0
2472,202,2,19,6.169419201098058,185.08257603294174,3,4,0
1907,176,0,19,4.076491486607231,122.29474459821692,3,4,0
2381,69,1,5,4.680647110140435,140.41941330421304,3,4,0
1260,135,1,9,7.237104438133279,217.11313314399837,3,4,0
2340,8,2,4,4.932398749937293,147.97196249811878,3,4,0
2322,129,3,15,5.6789953278282255,170.36985983484675,3,4,0
2430,67,1,3,6.244709679761664,187.3412903928499,3,4,0
916,135,1,7,4.739048247929584,142.1714474378875,3,4,0
658,45,0,14,4.469893153790341,134.09679461371024,3,4,0
1901,186,1,14,5.376274513040143,161.2882353912043,3,4,0
826,73,0,9,4.074404860463946,122.23214581391838,3,4,0
2656,47,1,3,4.421052934595317,132.6315880378595,3,4,0
406,103,0,9,3.3103924201601806,99.31177260480541,3,4,0
1556,17,0,4,4.5198513798550275,135.59554139565083,3,4,0
872,116,0,17,4.603520466817846,138.1056140045354,3,4,0
2177,86,0,6,7.809165831456598,234.27497494369794,3,4,0
2139,233,0,16,5.9486441273294,178.459323819882,3,4,0
2995,141,1,18,6.936912127079028,208.10736381237083,3,4,0
472,95,0,13,3.226886263901612,96.80658791704836,3,4,0
2626,42,1,7,3.5326834680418595,105.98050404125578,3,4,0
2873,44,0,3,7.072684804312962,212.18054412938886,3,4,0
2911,53,3,6,6.1177477470881785,183.53243241264536,3,4,0
1249,20,1,3,3.9549101527010144,118.64730458103043,3,4,0
2927,149,3,12,5.023977029308691,150.71931087926072,3,4,0
2791,37,5,5,5.693362499908114,170.8008749972434,3,4,0
2980,235,1,17,7.218049145687209,216.54147437061627,3,4,0
2077,62,0,10,3.302059958472471,99.06179875417413,3,4,0
290,131,0,7,5.983611446836812,179.50834340510434,3,4,0
675,140,0,4,6.585179607933419,197.5553882380026,3,4,0
2246,167,2,10,7.889459289552297,236.68377868656893,3,4,0
925,133,1,7,7.035800391460922,211.07401174382767,3,4,0
1411,154,1,11,4.381136567826367,131.43409703479102,3,4,0
733,102,0,8,6.547895969391325,196.43687908173976,3,4,0
2945,156,3,8,6.8163894246348855,204.49168273904655,3,4,0
284,59,0,5,6.648677499591976,199.4603249877593,3,4,0
2839,114,2,5,7.10072033975935,213.0216101927805,3,4,0
1040,130,0,7,7.518649881068188,225.55949643204565,3,4,0
276,82,0,4,3.4921493449467014,104.76448034840104,3,4,0
2577,40,1,2,3.523819288405594,105.71457865216783,3,4,0
2630,206,1,19,6.98199994385323,209.45999831559692,3,4,0
2624,46,3,2,4.2618623826073545,127.85587147822064,3,4,0
2588,151,3,16,3.2927071097503897,98.7812132925117,3,4,0
1400,167,2,12,5.006145904903029,150.18437714709086,3,4,0
2671,170,3,15,7.099384559130391,212.98153677391173,3,4,0
2190,141,0,10,3.632825119069902,108.98475357209706,3,4,0
2421,104,4,6,6.359209859022338,190.77629577067012,3,4,0
605,159,1,13,3.0180793088578386,90.54237926573516,3,4,0
2329,133,0,6,3.54868723606225,106.4606170818675,3,4,0
220,39,0,2,4.754251728842434,142.62755186527303,3,4,0
2938,145,4,14,3.41801140512207,102.5403421536621,3,4,0
597,196,1,18,7.229508337185565,216.88525011556695,3,4,1
2577,0,1,6,7.320352515727344,219.6105754718203,3,4,0
2472,230,4,19,6.777853515497621,203.33560546492862,3,4,0
2000,117,2,14,4.212398156978088,126.37194470934263,3,4,0
2008,221,4,13,5.616235376199899,168.487061285997,3,4,0
1093,125,0,8,3.920942627616857,117.6282788285057,3,4,0
2144,116,2,5,4.406392250365554,132.19176751096663,3,4,0
637,181,2,13,5.580026460868956,167.40079382606868,3,4,0
1495,64,1,6,6.6750690423039885,200.25207126911965,3,4,0
1503,171,0,19,3.4732719019681957,104.19815705904587,3,4,0
422,60,2,11,4.483483488140431,134.50450464421291,3,4,0
1810,222,1,16,7.633106742859611,228.99320228578833,3,4,0
2160,23,1,5,5.145616588909441,154.36849766728324,3,4,0
708,140,3,12,7.694348369546572,230.83045108639715,3,4,1
2864,225,2,17,7.957002707760678,238.71008123282033,3,4,0
1265,107,0,2,5.63329913055708,168.9989739167124,3,4,0
1399,104,1,10,4.440220048924253,133.20660146772758,3,4,0
1468,81,0,15,6.953884042862895,208.61652128588685,3,4,0
1476,196,1,19,3.7965536776250746,113.89661032875223,3,4,0
1497,184,1,17,4.260234298360353,127.80702895081059,3,4,0
803,203,1,19,6.924399547496411,207.73198642489234,3,4,0
1234,169,0,19,5.1682296236601495,155.04688870980448,3,4,0
2399,133,1,13,4.007689684938334,120.23069054815001,3,4,0
388,106,0,13,6.255628724761622,187.66886174284866,3,4,0
875,169,1,16,6.663809306908414,199.9142792072524,3,4,0
837,91,1,3,3.625356197252845,108.76068591758536,3,4,0
2458,77,1,4,4.384901299874671,131.54703899624013,3,4,0
2196,84,0,7,4.106383776861167,123.191513305835,3,4,0
2044,108,2,3,4.899273143812261,146.9781943143678,3,4,0
2586,122,2,9,6.817224477880322,204.51673433640968,3,4,0
246,95,0,8,6.568540511371621,197.05621534114863,3,4,0
1019,177,0,18,6.3126195519185195,189.3785865575556,3,4,0
1280,98,1,14,3.031427729342956,90.94283188028868,3,4,0
1477,26,0,5,3.7107165669019473,111.32149700705841,3,4,0
2845,64,3,3,4.116487745510334,123.49463236531001,3,4,0
2417,90,2,10,4.359779230194248,130.79337690582744,3,4,0
1369,116,0,11,3.7321327082445,111.963981247335,3,4,0
1256,210,2,17,5.051577757369448,151.54733272108345,3,4,0
1738,122,0,8,3.37590292507013,101.2770877521039,3,4,0
995,127,2,9,6.750110951938904,202.5033285581671,3,4,0
2589,132,1,8,6.938603936480525,208.15811809441576,3,4,0
247,92,1,2,5.87133344800449,176.1400034401347,3,4,0
2611,116,3,4,3.448524385209839,103.45573155629518,3,4,0
1621,196,0,16,7.45041584773379,223.5124754320137,3,4,0
1418,54,0,9,7.828179143540573,234.8453743062172,3,4,0
1960,26,0,9,4.011817801608947,120.3545340482684,3,4,0
924,43,1,5,6.523199097203599,195.69597291610796,3,4,0
1544,35,0,3,7.209693153212429,216.29079459637288,3,4,0
2017,184,1,14,5.699217612713511,170.97652838140533,3,4,0
337,151,1,15,4.616615497633744,138.49846492901233,3,4,0
554,58,0,6,5.392793575401763,161.78380726205287,3,4,0
2068,164,0,16,5.56134375392226,166.8403126176678,3,4,0
1293,136,1,10,5.003185220940139,150.09555662820418,3,4,0
1010,173,0,14,7.649212468168531,229.47637404505593,3,4,0
1805,119,2,12,6.71941555471251,201.5824666413753,3,4,0
1943,73,2,9,4.20650821127482,126.1952463382446,3,4,0
2959,155,1,19,5.927785936599342,177.83357809798025,3,4,0
258,130,0,12,6.443445754655837,193.3033726396751,3,4,0
970,96,1,13,3.7007821085106514,111.02346325531954,3,4,0
588,176,1,13,4.792128711900744,143.7638613570223,3,4,0
538,124,0,17,7.52774140801958,225.8322422405874,3,4,0
956,0,1,2,5.835865500926007,175.07596502778023,3,4,0
795,113,1,9,4.084988730301585,122.54966190904754,3,4,0
635,82,0,8,3.6139239905957536,108.41771971787261,3,4,0
1673,109,1,7,5.591134467374388,167.73403402123165,3,4,0
576,55,1,5,5.73842861514572,172.1528584543716,3,4,0
2182,208,2,19,4.6720722567730615,140.16216770319184,3,4,0
2638,99,1,3,6.152080142095592,184.56240426286774,3,4,0
2728,114,1,13,3.3434234310969435,100.3027029329083,3,4,0
313,103,1,6,3.7256984663307033,111.7709539899211,3,4,0
973,194,1,11,5.731369105056296,171.94107315168887,3,4,0
2126,97,1,4,3.30907846922227,99.2723540766681,3,4,0
2419,27,1,3,7.404543824955503,222.1363147486651,3,4,0
217,75,0,4,3.710731852282584,111.32195556847752,3,4,0
434,1,0,3,6.369599370422682,191.08798111268047,3,4,0
1533,87,0,13,4.956017208572126,148.6805162571638,3,4,0
1892,209,0,15,4.998938737711242,149.96816213133727,3,4,0
2970,142,0,12,6.824447643055719,204.73342929167157,3,4,0
480,211,0,15,5.49731067086457,164.9193201259371,3,4,0
1030,140,1,11,6.6282773182193315,198.84831954657994,3,4,0
1338,101,1,11,5.525956143763846,165.77868431291537,3,4,0
1895,140,1,13,5.964526707026317,178.9358012107895,3,4,0
1890,146,2,12,6.8035731393483205,204.10719418044962,3,4,0
1786,186,4,6,6.036543714606377,181.0963114381913,3,4,0
617,210,0,19,6.078075546943943,182.34226640831827,3,4,0
2531,162,2,19,6.946097957137972,208.3829387141392,3,4,0
784,46,0,3,7.745434079096866,232.363022372906,3,4,0
1551,181,1,16,4.8835807696766835,146.5074230903005,3,4,0
1564,58,0,9,5.885585786129756,176.56757358389268,3,4,0
2869,146,1,14,3.431365788667728,102.94097366003184,3,4,0
2468,50,1,3,4.794019402844334,143.82058208533005,3,4,0
2256,88,3,3,5.06024612944693,151.8073838834079,3,4,0
2132,87,1,7,7.176186584120255,215.28559752360763,3,4,0
1031,126,0,19,5.566962010628384,167.0088603188515,3,4,0
2622,62,2,3,6.655331866492289,199.65995599476867,3,4,0
733,68,0,1,3.095037000128357,92.8511100038507,3,4,0
1322,183,0,12,5.322463348141578,159.67390044424732,3,4,0
1905,116,0,6,7.506588325817921,225.19764977453764,3,4,0
2949,22,0,7,4.121569546528925,123.64708639586776,3,4,0
